,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),num_params,num_trainable_params,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/batch_size,config/num_HL,config/latent_dim,config/opt_lr,config/opt_wd,logdir,error_type,error_message,error_traceback
10,0.4406103286384976,0.4406103286384976,0.008269443640285692,0.4429751456159449,0.007825755437851833,0.4429751456159449,0.007825755437851833,0.3967136150234742,0.0,0.3896471684386014,0.0,0.38964716843860137,0.0,0.37089201877934275,0.0,0.31035488853863624,0.0,0.31035488853863624,0.0,766854,766854,1698001604,True,1,f26be198,2023-10-22_19-06-44,37.44581437110901,37.44581437110901,81470,1105bb7c0067,172.17.0.2,37.44581437110901,1,,73,7,81,0.0005982974991339982,5.126986137831098e-06,f26be198,,,
11,0.5443661971830986,0.5443661971830986,0.013130860348307032,0.5494186308343503,0.012366960765537486,0.5494186308343502,0.012366960765537479,0.43661971830985913,0.0,0.4325278868140065,0.0,0.4325278868140065,0.0,0.4765258215962441,0.0,0.47062426099398896,0.0,0.47062426099398896,0.0,441134,441134,1698001653,True,1,a836f34a,2023-10-22_19-07-33,66.29087376594543,66.29087376594543,81373,1105bb7c0067,172.17.0.2,66.29087376594543,1,,102,4,89,0.00020264162064688232,5.788484566262271e-06,a836f34a,,,
12,0.6049295774647887,0.6049295774647887,0.011692403197570199,0.6119122311043075,0.011350575076639443,0.6119122311043076,0.011350575076639469,0.49295774647887325,0.0,0.48692300182623965,0.0,0.4869230018262396,0.0,0.43896713615023475,0.0,0.40057245095025645,0.0,0.40057245095025645,0.0,681435,681435,1698001671,False,1,9ff237ee,2023-10-22_19-07-51,67.0143883228302,67.0143883228302,81268,1105bb7c0067,172.17.0.2,67.0143883228302,1,,127,7,44,4.2901285801851215e-05,2.614590137429831e-06,9ff237ee,,,
13,0.5070422535211268,0.5070422535211268,0.012728114283310752,0.5110139564139452,0.011835627238114222,0.5110139564139452,0.011835627238114209,0.4624413145539906,0.0,0.4555919883532146,0.0,0.4555919883532146,0.0,0.47183098591549294,0.0,0.40388393431722475,0.0,0.40388393431722475,0.0,533154,533154,1698001635,True,1,ae4615c4,2023-10-22_19-07-15,31.48966884613037,31.48966884613037,81470,1105bb7c0067,172.17.0.2,31.48966884613037,1,,80,6,17,0.0001433919847002859,4.779405182962935e-06,ae4615c4,,,
14,0.5892018779342723,0.5507042253521127,0.014927805723553659,0.5558350983639274,0.014731965679960242,0.5558350983639274,0.014731965679960234,0.44835680751173707,0.0,0.43972228881342934,0.0,0.43972228881342934,0.0,0.5892018779342723,0.0,0.5709739810961452,0.0,0.5709739810961451,0.0,136161,136161,1698001664,False,1,8255a9ff,2023-10-22_19-07-44,44.66341948509216,44.66341948509216,81693,1105bb7c0067,172.17.0.2,44.66341948509216,1,,69,2,8,0.0003237205737971212,4.136136885419847e-06,8255a9ff,,,
15,0.6389671361502348,0.6389671361502348,0.006705566599570735,0.6435525341858245,0.007036541326996605,0.6435525341858246,0.007036541326996588,0.5563380281690141,0.0,0.556884229804811,0.0,0.556884229804811,0.0,0.5657276995305164,0.0,0.521742583503724,0.0,0.521742583503724,0.0,657890,657890,1698001697,False,1,0a98fd3d,2023-10-22_19-08-17,67.28308153152466,67.28308153152466,82000,1105bb7c0067,172.17.0.2,67.28308153152466,1,,85,7,33,4.7528008987454664e-05,7.268338652555108e-06,0a98fd3d,,,
16,0.5671361502347418,0.5671361502347418,0.015435945749083198,0.5649814971668454,0.015288667714588063,0.5649814971668453,0.015288667714588037,0.44835680751173707,0.0,0.4267174457845868,0.0,0.42671744578458676,0.0,0.5492957746478874,0.0,0.5241530646334392,0.0,0.5241530646334391,0.0,393985,393985,1698001660,True,1,24491330,2023-10-22_19-07-40,24.109151601791382,24.109151601791382,81470,1105bb7c0067,172.17.0.2,24.109151601791382,1,,115,4,56,1.6258583015882617e-05,9.202089873996001e-06,24491330,,,
17,0.504225352112676,0.504225352112676,0.015563929065024209,0.512129796651154,0.01602437143937022,0.512129796651154,0.016024371439370223,0.41784037558685444,0.0,0.4019662953533922,0.0,0.4019662953533921,0.0,0.4624413145539906,0.0,0.3928169132517774,0.0,0.3928169132517774,0.0,405057,405057,1698001699,True,1,9c8753f3,2023-10-22_19-08-19,46.27570629119873,46.27570629119873,81373,1105bb7c0067,172.17.0.2,46.27570629119873,1,,105,4,64,2.5044846399685124e-05,3.939060750377448e-06,9c8753f3,,,
18,0.4401408450704225,0.4401408450704225,0.016033052879370128,0.44203667538259184,0.015373841392512487,0.44203667538259195,0.015373841392512461,0.3967136150234742,0.0,0.36594355005489304,0.0,0.36594355005489304,0.0,0.4107981220657277,0.0,0.34999107406738045,0.0,0.34999107406738045,0.0,492579,492579,1698001690,True,1,507ac820,2023-10-22_19-08-10,30.216665267944336,30.216665267944336,81470,1105bb7c0067,172.17.0.2,30.216665267944336,1,,127,5,52,0.0006841007736772516,7.558343456294334e-06,507ac820,,,
19,0.6164319248826291,0.6164319248826291,0.01295128096162792,0.62455341108352,0.0126131771288367,0.6245534110835199,0.012613177128836707,0.5070422535211268,0.0,0.4953342442898238,0.0,0.49533424428982376,0.0,0.539906103286385,0.0,0.4912357562461687,0.0,0.4912357562461687,0.0,642050,642050,1698001734,False,1,acc8c82a,2023-10-22_19-08-54,70.10274696350098,70.10274696350098,81693,1105bb7c0067,172.17.0.2,70.10274696350098,1,,106,6,75,5.53688789846751e-05,8.599547864915275e-06,acc8c82a,,,
20,0.5727699530516432,0.5727699530516432,0.004453912197420253,0.5812735721523388,0.004294286181581786,0.5812735721523388,0.004294286181581789,0.5446009389671361,0.0,0.5442962074059635,0.0,0.5442962074059635,0.0,0.5023474178403756,0.0,0.4659232048588959,0.0,0.46592320485889577,0.0,851688,851688,1698001727,True,1,4e420ebc,2023-10-22_19-08-47,55.86495494842529,55.86495494842529,81268,1105bb7c0067,172.17.0.2,55.86495494842529,1,,96,8,71,7.703761902713695e-05,2.681171633518279e-06,4e420ebc,,,
21,0.5948356807511737,0.5948356807511737,0.00892018779342723,0.5976168782934501,0.008338261503483269,0.5976168782934501,0.008338261503483282,0.5868544600938967,0.0,0.5879390516177103,0.0,0.5879390516177103,0.0,0.4859154929577465,0.0,0.4294844062074563,0.0,0.4294844062074563,0.0,771201,771201,1698001727,False,1,f60c2ccc,2023-10-22_19-08-47,36.99322032928467,36.99322032928467,81470,1105bb7c0067,172.17.0.2,36.99322032928467,1,,118,8,40,1.0522512136196886e-05,2.5781374730870447e-06,f60c2ccc,,,
22,0.5652582159624413,0.5652582159624413,0.01182129418968466,0.5718452459218075,0.012059796362044573,0.5718452459218075,0.012059796362044602,0.5305164319248826,0.0,0.5329671733300269,0.0,0.5329671733300269,0.0,0.460093896713615,0.0,0.40886718825738705,0.0,0.4088671882573871,0.0,778638,778638,1698001727,True,1,7f81b6dc,2023-10-22_19-08-47,30.249148845672607,30.249148845672607,82000,1105bb7c0067,172.17.0.2,30.249148845672607,1,,128,8,43,1.032333908145328e-05,2.8461779596241516e-06,7f81b6dc,,,
23,0.613849765258216,0.613849765258216,0.006492636941755556,0.6194694020860868,0.006176957227787703,0.6194694020860868,0.00617695722778769,0.5751173708920188,0.0,0.5724587414933028,0.0,0.5724587414933028,0.0,0.5774647887323944,0.0,0.5235887117388306,0.0,0.5235887117388306,0.0,643713,643713,1698001795,False,1,4adf142f,2023-10-22_19-09-55,95.74207019805908,95.74207019805908,81373,1105bb7c0067,172.17.0.2,95.74207019805908,1,,79,7,26,1.8669366161826337e-05,6.519691980364353e-06,4adf142f,,,
24,0.5725352112676056,0.5725352112676056,0.010932517391732413,0.5809357559599728,0.01065752921285002,0.5809357559599728,0.01065752921285003,0.4859154929577465,0.0,0.48736253110057987,0.0,0.4873625311005798,0.0,0.5704225352112676,0.0,0.5738605939991691,0.0,0.573860593999169,0.0,720253,720253,1698001745,True,1,600b7163,2023-10-22_19-09-05,35.18185997009277,35.18185997009277,82389,1105bb7c0067,172.17.0.2,35.18185997009277,1,,82,8,18,7.927118049228874e-05,9.515434243461593e-06,600b7163,,,
25,0.6105633802816901,0.6105633802816901,0.012529583234819276,0.6169151568010927,0.01246249650860596,0.6169151568010927,0.012462496508605947,0.5187793427230047,0.0,0.5242563673279603,0.0,0.5242563673279603,0.0,0.5093896713615024,0.0,0.44878159792438393,0.0,0.448781597924384,0.0,666562,666562,1698001835,False,1,1c976e68,2023-10-22_19-10-35,108.57949423789978,108.57949423789978,81268,1105bb7c0067,172.17.0.2,108.57949423789978,1,,98,7,37,1.4442233540351764e-05,6.383986815409005e-06,1c976e68,,,
26,0.5363849765258216,0.5363849765258216,0.004839325851663924,0.5473465888770535,0.004780006015746053,0.5473465888770533,0.0047800060157460545,0.45774647887323944,0.0,0.45484848039960885,0.0,0.45484848039960885,0.0,0.47183098591549294,0.0,0.4001531794633773,0.0,0.4001531794633773,0.0,611721,611721,1698001835,True,1,4c9e8d7f,2023-10-22_19-10-35,108.5517463684082,108.5517463684082,82000,1105bb7c0067,172.17.0.2,108.5517463684082,1,,88,6,60,2.295008838774759e-05,7.692149690188401e-06,4c9e8d7f,,,
27,0.5953051643192488,0.5953051643192488,0.010080239696518258,0.6007864491646221,0.009288159892617522,0.6007864491646222,0.009288159892617552,0.5117370892018779,0.0,0.5156997222123003,0.0,0.5156997222123003,0.0,0.4694835680751174,0.0,0.43563176597208847,0.0,0.4356317659720884,0.0,792500,792500,1698001797,False,1,4153b723,2023-10-22_19-09-57,69.91495108604431,69.91495108604431,81470,1105bb7c0067,172.17.0.2,69.91495108604431,1,,112,8,49,3.562071643973929e-05,3.6128808896361656e-06,4153b723,,,
28,0.5133802816901408,0.5133802816901408,0.008202537657115557,0.5210007787318424,0.00806396870789856,0.5210007787318424,0.008063968707898553,0.4765258215962441,0.0,0.47300261813154515,0.0,0.4730026181315452,0.0,0.48826291079812206,0.0,0.4200545508454798,0.0,0.4200545508454798,0.0,449857,449857,1698001790,True,1,7a5ccfb0,2023-10-22_19-09-50,55.554378509521484,55.554378509521484,81693,1105bb7c0067,172.17.0.2,55.554378509521484,1,,74,5,24,6.3618256023898e-05,8.034544099674193e-06,7a5ccfb0,,,
29,0.6748826291079812,0.6748826291079812,0.020765030531636322,0.6788147099089015,0.020085736201472908,0.6788147099089015,0.02008573620147291,0.5539906103286385,0.0,0.5563666114414229,0.0,0.5563666114414229,0.0,0.5305164319248826,0.0,0.4861744635458029,0.0,0.48617446354580285,0.0,675001,675001,1698001818,False,1,dd785751,2023-10-22_19-10-18,72.68523216247559,72.68523216247559,82389,1105bb7c0067,172.17.0.2,72.68523216247559,1,,92,6,90,5.6069396123688804e-05,8.785138495997178e-06,dd785751,,,
30,0.5652582159624414,0.5652582159624414,0.012934250999019636,0.5702851559487548,0.012948750995892827,0.5702851559487548,0.012948750995892783,0.5187793427230047,0.0,0.5286676682695003,0.0,0.5286676682695003,0.0,0.5375586854460094,0.0,0.4927938983720277,0.0,0.49279389837202775,0.0,518461,518461,1698001819,True,1,5a06f903,2023-10-22_19-10-19,42.14012932777405,42.14012932777405,82577,1105bb7c0067,172.17.0.2,42.14012932777405,1,,100,6,8,0.00010466219912527615,8.485433034319405e-06,5a06f903,,,
31,0.5014084507042254,0.5014084507042254,0.014853795323527094,0.5136543656621789,0.013993294639611098,0.513654365662179,0.01399329463961107,0.40375586854460094,0.0,0.39398206779830724,0.0,0.3939820677983073,0.0,0.4624413145539906,0.0,0.391598867410426,0.0,0.39159886741042593,0.0,521758,521758,1698001898,True,1,7e20acb5,2023-10-22_19-11-38,107.96966624259949,107.96966624259949,81693,1105bb7c0067,172.17.0.2,107.96966624259949,1,,84,5,69,3.162400534693505e-05,7.430897668344631e-06,7e20acb5,,,
32,0.5488262910798122,0.5488262910798122,0.011585880450002885,0.5592520993100827,0.010907200205665803,0.5592520993100827,0.010907200205665813,0.4413145539906103,0.0,0.4388549381608377,0.0,0.43885493816083765,0.0,0.49765258215962443,0.0,0.5086692335136241,0.0,0.5086692335136241,0.0,769673,769673,1698001851,True,1,eeb56db6,2023-10-22_19-10-51,55.555362701416016,55.555362701416016,81373,1105bb7c0067,172.17.0.2,55.555362701416016,1,,108,7,82,8.802810401202555e-05,8.772136472458888e-06,eeb56db6,,,
33,0.4828638497652582,0.4828638497652582,0.013239519861223998,0.4864929604950424,0.013311942929232084,0.4864929604950424,0.013311942929232056,0.4107981220657277,0.0,0.39468807609262613,0.0,0.39468807609262613,0.0,0.4507042253521127,0.0,0.3890039931431972,0.0,0.3890039931431973,0.0,500832,500832,1698001869,True,1,34487e0c,2023-10-22_19-11-09,72.34063053131104,72.34063053131104,81470,1105bb7c0067,172.17.0.2,72.34063053131104,1,,112,5,57,0.00018206686014532765,9.88369636636648e-06,34487e0c,,,
34,0.5647887323943662,0.5647887323943662,0.01401390756488197,0.5725213343303226,0.013757598689994703,0.5725213343303226,0.01375759868999471,0.4953051643192488,0.0,0.48206350934139447,0.0,0.48206350934139447,0.0,0.5,0.0,0.41826014157060953,0.0,0.41826014157060953,0.0,661785,661785,1698001898,True,1,62b17b24,2023-10-22_19-11-38,79.90200996398926,79.90200996398926,82389,1105bb7c0067,172.17.0.2,79.90200996398926,1,,102,6,84,5.91807382431566e-05,9.97969016862188e-06,62b17b24,,,
35,0.43896713615023475,0.4061032863849766,0.0048107750074927735,0.41695525291105884,0.004451742175425896,0.41695525291105884,0.004451742175425911,0.43896713615023475,0.0,0.4382447491426296,0.0,0.4382447491426297,0.0,0.43427230046948356,0.0,0.37270154645879167,0.0,0.37270154645879167,0.0,512485,512485,1698001867,True,1,94651332,2023-10-22_19-11-07,47.569815158843994,47.569815158843994,82577,1105bb7c0067,172.17.0.2,47.569815158843994,1,,91,6,4,0.00010994396953443268,6.94739148892644e-06,94651332,,,
36,0.5816901408450704,0.5816901408450704,0.00798122065727699,0.5901836839592312,0.007757576086814858,0.5901836839592312,0.0077575760868148665,0.5211267605633803,0.0,0.5239508704141462,0.0,0.5239508704141462,0.0,0.568075117370892,0.0,0.5303150212536126,0.0,0.5303150212536126,0.0,614444,614444,1698001975,True,1,5ad927bc,2023-10-22_19-12-55,139.62461185455322,139.62461185455322,82000,1105bb7c0067,172.17.0.2,139.62461185455322,1,,93,7,11,2.4290557105675254e-05,6.073509910007561e-06,5ad927bc,,,
37,0.4917840375586854,0.4917840375586854,0.006660216412728218,0.501015585246513,0.006337412839306783,0.501015585246513,0.006337412839306754,0.42018779342723006,0.0,0.42434548336212696,0.0,0.4243454833621269,0.0,0.4624413145539906,0.0,0.41287757826556587,0.0,0.4128775782655658,0.0,753800,753800,1698001853,True,1,8b54d521,2023-10-22_19-10-53,17.66108512878418,17.66108512878418,81268,1105bb7c0067,172.17.0.2,17.66108512878418,1,,78,8,33,0.0008996441538589253,9.139514049771022e-06,8b54d521,,,
38,0.5563380281690142,0.5563380281690142,0.010285869624510141,0.5662081303828275,0.009831099385977335,0.5662081303828275,0.009831099385977376,0.49295774647887325,0.0,0.4952137591154431,0.0,0.49521375911544296,0.0,0.539906103286385,0.0,0.4843744749779891,0.0,0.484374474977989,0.0,553590,553590,1698001930,True,1,252a439e,2023-10-22_19-12-10,78.74603462219238,78.74603462219238,81373,1105bb7c0067,172.17.0.2,78.74603462219238,1,,74,6,29,4.440830203062386e-05,8.169765718328168e-06,252a439e,,,
39,0.5659624413145541,0.5659624413145541,0.010625793706813417,0.5764889035962752,0.010388501963292308,0.5764889035962752,0.010388501963292308,0.4859154929577465,0.0,0.4775560806751386,0.0,0.47755608067513855,0.0,0.47183098591549294,0.0,0.41373489256607465,0.0,0.4137348925660746,0.0,559531,559531,1698001914,True,1,1f3c4bf5,2023-10-22_19-11-54,60.602519273757935,60.602519273757935,81268,1105bb7c0067,172.17.0.2,60.602519273757935,1,,64,5,90,3.4573315637654606e-05,7.038247645845506e-06,1f3c4bf5,,,
40,0.5446009389671361,0.5262910798122067,0.017560191745788777,0.5352683581413835,0.01696730910439346,0.5352683581413835,0.01696730910439348,0.45305164319248825,0.0,0.44880142444877347,0.0,0.44880142444877347,0.0,0.5446009389671361,0.0,0.493030558194191,0.0,0.49303055819419106,0.0,638160,638160,1698001904,True,1,4a4cb14b,2023-10-22_19-11-44,37.09197211265564,37.09197211265564,82577,1105bb7c0067,172.17.0.2,37.09197211265564,1,,85,7,23,0.0002070909187336923,5.609078585975592e-06,4a4cb14b,,,
41,0.545774647887324,0.545774647887324,0.013206181388765444,0.5498962489935572,0.012399004771680537,0.5498962489935572,0.012399004771680528,0.4859154929577465,0.0,0.48100078504300353,0.0,0.48100078504300353,0.0,0.4835680751173709,0.0,0.4476662585263355,0.0,0.4476662585263355,0.0,265573,265573,1698001941,True,1,3cbc7440,2023-10-22_19-12-21,71.32276010513306,71.32276010513306,81470,1105bb7c0067,172.17.0.2,71.32276010513306,1,,67,3,36,1.2487264879184593e-05,9.987765884889462e-06,3cbc7440,,,
42,0.4873239436619718,0.4873239436619718,0.009103624145382785,0.49187268798639316,0.010002952062428608,0.49187268798639305,0.010002952062428608,0.40375586854460094,0.0,0.39179241570499396,0.0,0.39179241570499396,0.0,0.4295774647887324,0.0,0.37075778524658043,0.0,0.37075778524658043,0.0,692332,692332,1698001941,True,1,24bf458f,2023-10-22_19-12-21,36.5141658782959,36.5141658782959,82389,1105bb7c0067,172.17.0.2,36.5141658782959,1,,91,7,49,0.0003619930238876546,1.8707327532158903e-06,24bf458f,,,
43,0.4723004694835681,0.4723004694835681,0.00966725834834459,0.4826557212697867,0.00936116947537025,0.4826557212697867,0.009361169475370261,0.4061032863849765,0.0,0.39923384935811107,0.0,0.39923384935811096,0.0,0.40375586854460094,0.0,0.37754861379209853,0.0,0.3775486137920986,0.0,623817,623817,1698001962,True,1,088f4733,2023-10-22_19-12-42,58.25109267234802,58.25109267234802,81693,1105bb7c0067,172.17.0.2,58.25109267234802,1,,95,6,66,0.0001225185172601509,9.466095650904266e-06,088f4733,,,
44,0.5326291079812207,0.5326291079812207,0.007602880159953831,0.538201876481797,0.007489123680294296,0.538201876481797,0.0074891236802943125,0.4671361502347418,0.0,0.458460115197169,0.0,0.45846011519716895,0.0,0.4953051643192488,0.0,0.45861179808296204,0.0,0.45861179808296215,0.0,435639,435639,1698001963,True,1,1d01a91d,2023-10-22_19-12-43,59.09706783294678,59.09706783294678,82577,1105bb7c0067,172.17.0.2,59.09706783294678,1,,76,5,14,5.162644346524032e-05,6.071621664403198e-06,1d01a91d,,,
45,0.6014084507042253,0.6014084507042253,0.012278588573354019,0.6051679266990915,0.012032019458792525,0.6051679266990915,0.012032019458792514,0.5164319248826291,0.0,0.521083726599888,0.0,0.5210837265998881,0.0,0.5845070422535211,0.0,0.5223451991720406,0.0,0.5223451991720406,0.0,357753,357753,1698001975,False,1,c9a4e3c2,2023-10-22_19-12-55,61.31738829612732,61.31738829612732,81268,1105bb7c0067,172.17.0.2,61.31738829612732,1,,85,4,28,6.907210650033644e-05,7.996309014298771e-06,c9a4e3c2,,,
46,0.5286384976525821,0.5286384976525821,0.018085784304467813,0.5351922062338571,0.01772563274184654,0.535192206233857,0.01772563274184654,0.4624413145539906,0.0,0.4511354055318116,0.0,0.4511354055318117,0.0,0.4953051643192488,0.0,0.4697215773637963,0.0,0.4697215773637963,0.0,759725,759725,1698001975,True,1,84e9fa29,2023-10-22_19-12-55,34.621869802474976,34.621869802474976,81373,1105bb7c0067,172.17.0.2,34.621869802474976,1,,81,7,78,0.00024405121602670495,8.863610272973205e-06,84e9fa29,,,
47,0.5910798122065729,0.5910798122065729,0.01622267844429201,0.577734146076375,0.016954544409410827,0.5777341460763751,0.01695454440941078,0.49765258215962443,0.0,0.4961015575533723,0.0,0.4961015575533724,0.0,0.5845070422535211,0.0,0.5343090312471817,0.0,0.5343090312471817,0.0,145542,145542,1698002013,False,1,1ea7b5bf,2023-10-22_19-13-33,72.89604544639587,72.89604544639587,81470,1105bb7c0067,172.17.0.2,72.89604544639587,1,,69,2,21,0.0001643517893074802,4.343313745314505e-06,1ea7b5bf,,,
48,0.6164319248826291,0.6164319248826291,0.011746475120372581,0.620304042241778,0.011085283793563204,0.620304042241778,0.011085283793563184,0.5469483568075117,0.0,0.5484274652598934,0.0,0.5484274652598934,0.0,0.5751173708920188,0.0,0.5290064890226288,0.0,0.5290064890226288,0.0,893489,893489,1698002095,False,1,9b9bbba4,2023-10-22_19-14-55,154.40817952156067,154.40817952156067,82389,1105bb7c0067,172.17.0.2,154.40817952156067,1,,98,8,86,2.8045592248840038e-05,6.503804711815274e-06,9b9bbba4,,,
49,0.5647887323943662,0.5647887323943662,0.007657045272441369,0.5728648842421625,0.0075669825347435046,0.5728648842421624,0.007566982534743501,0.4413145539906103,0.0,0.4283659433616808,0.0,0.4283659433616809,0.0,0.5023474178403756,0.0,0.4566192099510009,0.0,0.4566192099510009,0.0,571190,571190,1698002149,True,1,aea9c743,2023-10-22_19-15-49,186.704443693161,186.704443693161,81693,1105bb7c0067,172.17.0.2,186.704443693161,1,,89,6,39,1.7899237620859562e-05,7.165847494986043e-06,aea9c743,,,
